Update,Avg_Reward,Avg_Ep_Length,Miss_Dist_m,Impact_Speed_ms,Policy_Loss,Value_Loss,Stage,Success_Rate,Entropy,KL,Time,Succ_S0,Succ_S1,Succ_S2,Succ_S3
1000,231.16575622558594,466.44839857651243,11.005643844604492,2.841686964035034,-0.0024929363280534744,0.004060063511133194,2,0.9039145907473309,-0.9883220195770264,0.004243497271090746,6016.163894414902,1.0,0.9883720930232558,0.8,0.0
1010,240.99850463867188,438.3678929765886,8.929107666015625,1.9736589193344116,0.00925420317798853,0.0034893574193120003,2,0.9264214046822743,-0.968169093132019,0.004280043765902519,6077.412244796753,1.0,0.9577464788732394,0.8733333333333333,0.0
1020,234.3701934814453,478.3649635036496,8.99950122833252,1.6705243587493896,-0.00440987478941679,0.0031331521458923817,2,0.9233576642335767,-0.9367972612380981,0.002964368090033531,6141.762196063995,1.0,0.9764705882352941,0.8429752066115702,0.0
1030,238.6502685546875,541.6198347107438,11.887763023376465,2.089719533920288,-0.005881269462406635,0.0022569464053958654,3,0.9421487603305785,-0.8962962627410889,0.002429659478366375,6206.560202598572,1.0,0.9253731343283582,0.9256198347107438,0.0
1040,222.83297729492188,490.9063670411985,52.888423919677734,34.57535171508789,-0.003645527409389615,0.0178065188229084,3,0.3782771535580524,-0.8582706451416016,0.0042995065450668335,6272.1202437877655,1.0,0.9714285714285714,0.8695652173913043,0.00625
1050,221.28005981445312,621.1943127962086,79.37931823730469,23.730348587036133,0.010862570255994797,0.01728738844394684,3,0.27488151658767773,-0.7814517021179199,0.00428429851308465,6341.893223762512,1.0,0.75,0.6410256410256411,0.0
1060,219.7864990234375,716.24043715847,66.6481704711914,14.322209358215332,-0.00612980779260397,0.01430516131222248,3,0.3770491803278688,-0.7280175685882568,0.0028953379951417446,6410.108374118805,1.0,0.7142857142857143,0.8484848484848485,0.03
1070,240.12696838378906,621.1943127962086,47.609230041503906,9.665107727050781,-0.012148583307862282,0.01093527302145958,3,0.5213270142180095,-0.6933978796005249,0.0036251391284167767,6476.447040557861,1.0,0.9375,0.7352941176470589,0.1834862385321101
1080,258.73541259765625,712.3478260869565,37.545204162597656,7.893172740936279,-0.007487197406589985,0.011768406257033348,3,0.532608695652174,-0.6608332395553589,0.001964967232197523,6540.020714998245,1.0,0.75,0.9318181818181818,0.26666666666666666
1090,280.7127990722656,661.979797979798,31.618011474609375,5.191258430480957,-0.0052731335163116455,0.011460969224572182,3,0.6565656565656566,-0.6388119459152222,0.0018119695596396923,6605.05179643631,1.0,0.8214285714285714,0.9615384615384616,0.41237113402061853
